GEOID,Pct_NonWhite,Pct_PublicTrans,Pct_RentBurden,Pct_BelowPov
6037402903,97.8,0.00,46.56,15.1
6037402904,96.5,0.00,73.5,15.6
6037403000,93.4,2.08,51.09,7.8
6037403305,96.1,0.53,67.27,9.4
6037403316,82,0.00,64.09,10.1
6037403317,82,1.19,44.19,5.4
6037403318,81.3,0.97,37.73,6.7
6037403319,86.3,2.18,57.96,13
6037403320,87.3,3.82,30.22,8
6037403321,80.9,1.11,75.2,13.4
6037403323,93.3,0.00,75.6,5.5
6037403324,92.2,3.07,49.35,12.8
6037403325,85.5,0.42,57.77,8.9
6037403326,92.4,0.55,54.97,4.5
6037403327,77.7,1.33,28.07,1.5
6037403328,86.6,1.37,52.25,8.3
6037403401,92.1,0.88,50.15,11.2
6037403402,90.7,3.14,72.83,5.6
6037403403,93.6,2.23,28.82,13.1
6037403404,87.4,0.81,65.15,9.8
6037403407,88.7,1.15,58.18,6.1
6037403408,93.5,2.99,29.46,6.7
6037403409,86.3,4.31,54.14,5.2
6037403500,77.9,0.00,55.56,6.9
6037403601,79.7,1.39,28.06,8.7
6037403702,64,1.35,28,2.2
6037403703,63.9,1.56,51.88,6.4
6037403721,80.2,0.70,69.84,8.5
6037403722,87.9,2.31,68.97,13.5
6037403801,82.6,1.75,38.52,9.6
6037403802,74.3,2.13,58.94,15.6
6037403901,60.6,7.30,46.38,11.2
6037403902,71.3,0.96,50.43,12.4
6037404000,80,1.93,41.76,4.8
6037404100,91.5,0.31,72.13,9.7
6037404201,91,1.35,73.52,19.4
6037404203,82.9,3.78,52.98,11.3
6037404301,94.6,2.47,45.53,22.2
6037404302,85.6,3.42,59.38,2.8
6037404401,84.5,2.33,42.86,13.7
6037404402,94.4,2.32,42.36,6
6037404501,95.1,0.00,64.44,17.8
6037404503,94.3,1.97,47.26,6.6
6037404504,96.4,11.15,42.64,17.1
6037404600,94.5,1.89,52.63,6.3
6037404701,97.2,2.13,47.2,13.4
6037404702,97.6,4.16,37.13,14.7
6037404703,98.8,4.43,46.8,11.9
6037404804,93.7,1.68,53.14,16.1
6037404805,96.6,4.52,42.25,16.6
6037404806,96.3,1.73,64.89,12.5
6037404901,98,3.61,46.35,11.6
6037404902,97,4.14,47.42,9.9
6037404903,97.6,3.23,41.92,9.6
6037405001,97.5,3.30,72,12.8
6037405002,96.8,7.18,66.14,10.6
6037405101,97.2,3.01,58.74,21.2
6037405102,98.5,3.36,59.07,12.1
6037405201,97,0.66,58.97,8.5
6037405202,98,2.33,55.26,8.1
6037405203,90.8,0.46,63.89,22.1
6037405301,84.6,0.80,60.82,13
6037405302,88.9,2.43,49.43,8
6037405400,90.9,1.71,24.58,4.9
6037405500,90.3,2.28,54.39,12.5
6037405600,92.7,2.41,58.26,11.1
6037405701,88,2.58,58.56,14.1
6037405702,86.6,1.80,28.54,9.7
6037405800,87.7,1.43,44.17,6.7
6037405900,82.9,0.89,64.89,7.5
6037406000,84.4,0.67,43.56,6.5
6037406101,81,2.06,55.04,2.9
6037406103,80.5,2.78,47.15,10.7
6037406201,95.1,4.32,65.8,19
6037406300,81,0.61,48.17,6.4
6037406413,85.7,0.53,62.08,6.6
6037406500,94.6,3.86,68.36,11.5
6037406601,86.3,1.70,51.37,7
6037406602,90.1,0.87,37.6,11.8
6037406701,95,0.79,69.61,6.2
6037406702,81.8,1.37,61.56,8.8
6037406801,90.2,0.74,53.59,8.8
6037406903,97.5,0.48,75.18,16.9
6037407001,96.6,2.46,41.8,8.4
6037407002,97.2,2.37,43.59,7.3
6037407101,98.6,2.01,56.09,15.6
6037407102,98.7,1.23,59.86,7.3
6037407201,97.8,2.62,44.41,7.7
6037407202,95.4,0.00,37.5,14.3
6037407301,95.8,4.77,76.11,6.4
6037407302,97.4,2.34,70.89,15.7
6037407400,96.9,0.12,70.27,2.8
6037407501,97.1,1.88,60.74,9.7
6037407502,95,2.92,40.43,7
6037407601,97.9,0.91,45.05,7.6
6037407602,93.8,4.85,51.34,10.8
6037407701,98.7,6.48,53.26,12.2
6037407702,97.1,2.17,43.75,6.5
6037407801,87.2,1.47,18.75,9.3
6037407802,95.9,2.80,25.14,5.7
6037407901,91.1,1.29,66.36,5.1
6037407902,94.4,5.44,76.98,7.6
6037408003,96,1.19,22.43,10.3
6037408004,92.8,0.91,46.97,14.2
6037408005,87.6,1.44,24.25,5.7
6037408006,93.1,5.37,57.03,8.9
6037408133,96.2,3.49,49.1,7.9
6037408134,89.5,1.32,37.93,11.3
6037408135,91.3,2.04,38.22,19.2
6037408136,93.7,2.15,31.15,7.8
6037408137,95.4,1.22,50.69,12.2
6037408138,96.4,4.07,44.14,6.1
6037408139,99.8,1.21,47.06,12.6
6037408140,99.3,1.55,35.74,11.2
6037408141,98.1,0.72,53.21,22
6037408212,95.3,0.00,37.63,9.9
6037408213,95.3,3.46,50,13.7
6037408301,97.6,3.56,63.2,15.6
6037408302,92.3,0.00,46.79,9
6037408303,93.3,2.01,56.3,5.8
6037408401,91.7,2.78,45.15,11.9
6037408402,76.7,2.06,33.45,11.6
6037408503,84.8,0.00,48.18,4.6
6037408504,88.1,2.30,40.42,9.7
6037408505,91.2,0.30,45,13.9
6037408623,87.2,3.08,35.83,6.8
6037408624,84.1,0.00,50,11.3
6037408625,88,4.53,56.16,6.5
6037408626,94.2,0.00,54.18,8.2
6037408627,91.3,1.09,38.52,9.5
6037408628,94.7,3.95,54.85,12.1
6037408629,87.5,0.00,43.87,13
6037408631,89.1,6.53,54.3,16.8
6037408703,91.3,0.52,39.34,10.8
6037408705,92.6,0.98,61.12,11
6037408707,86.7,0.92,18.08,5.6
6037408722,90.7,0.96,91.35,13.8
6037408724,98.7,8.47,43.02,14.8
6037408725,92.2,0.00,57.93,12.9
6037408800,90.8,1.46,58.02,18.7
6037408900,58.9,0.99,43.28,8.8
6037409000,86.2,4.55,47.75,21.8
6037409100,93,4.69,44.33,16.5
6037430003,63.9,0.29,40.61,3.3
6037430004,70.5,1.76,52.04,5.9
6037430005,86.8,0.82,32.37,5
6037430101,73.8,4.75,58.84,14.4
6037430102,89.4,2.37,58.86,9.4
6037430200,42.2,4.92,71.27,4.6
6037430301,46.9,2.25,26.27,5.1
6037430302,46.2,1.03,46.73,8.9
6037430400,75.8,0.57,34.68,3.5
6037430501,38.9,7.68,26.97,3.6
6037430502,48,2.65,45.62,5.7
6037430600,68.3,0.00,1.67,7.4
6037430701,71.4,1.72,47.46,5.6
6037430721,74,4.08,49.76,11
6037430723,82.6,2.48,63.34,7.3
6037430724,82.1,5.06,36.97,9.3
6037430801,90.8,0.64,50.65,11.9
6037430802,86.6,2.27,55.61,6.3
6037430803,86.4,1.05,57.64,5.4
6037430901,82.5,3.67,51.18,10.8
6037430902,79,2.46,48.89,5.8
6037431002,59.5,2.72,69.03,8.5
6037431003,81.6,0.00,48.04,26.1
6037431004,70.5,1.24,37.78,4.2
6037431100,83.8,3.23,59.16,10.7
6037431200,88.9,1.54,29.19,6.7
6037431300,71.1,3.64,44.76,7.9
6037431400,82.5,7.04,60.06,9
6037431501,82.7,5.73,52.54,10.2
6037431502,82.8,0.67,43.13,12.3
6037431600,84.7,0.71,69.88,5.4
6037431701,75.8,1.22,50.08,6
6037431800,77.5,2.07,59.84,5.4
6037431900,85.3,2.24,52.32,8.2
6037432001,82.8,2.93,49.69,4.2
6037432002,82.8,5.22,50.26,11.3
6037432101,90.1,3.31,25.63,6.5
6037432102,87.9,3.85,38.91,6.4
6037432201,90,3.78,66.54,8.5
6037432202,95.8,0.64,37.26,8
6037432300,93.6,5.13,50.11,9.2
6037432401,97.1,4.12,46.95,12.6
6037432402,95.6,1.02,65.09,18.6
6037432501,94.1,3.31,40.95,15
6037432502,95.3,3.40,37.93,4.8
6037432601,95.8,6.29,60.1,22.1
6037432602,98,4.13,74.62,14.8
6037432700,95.1,6.31,46.8,20.5
6037432801,99.7,0.99,58.83,28.6
6037432802,98.2,9.76,55.4,23.8
6037432901,98.1,0.37,62.9,17.9
6037432902,95,0.30,50.96,9.2
6037433103,97.6,3.60,63.22,13
6037433200,95,1.20,63.69,14.6
6037433302,99.3,3.69,42.22,2
6037433304,96.5,1.67,64.41,23.5
6037433305,97.9,1.04,59.8,17
6037433306,96.2,0.84,46.38,18.6
6037433307,99.1,4.29,52.68,18.3
6037433402,98.4,2.48,47.04,12.7
6037433403,98.2,3.41,62.39,21.7
6037433505,99.4,3.23,52.44,12.9
6037433506,99.9,0.66,63.95,27.3
6037433601,97.5,4.36,48.28,6.3
6037433602,96.6,0.00,61.47,21.7
6037433803,97.6,0.00,73.3,23.9
6037433804,97.8,5.60,65.75,37.5
6037433901,95.9,10.56,59.25,21.2
6037433903,96,2.97,66.42,27.1
6037434001,98.7,1.39,67.78,15.6
6037434003,98.2,2.18,48.99,14.3
6037434004,91.9,0.48,46.31,11.7
6037434100,96.8,3.61,63.14,15
6037460001,30.5,0.00,61.54,1.8
6037460002,51.5,2.55,48.66,2.4
6037460101,37.8,0.35,78.65,3.3
6037460200,67.4,0.00,63.39,9.7
6037460301,69.6,2.00,28.29,4.5
6037460302,78.2,7.63,40.22,5.8
6037460401,78.4,8.97,59.85,6.8
6037460501,51.9,1.23,26.85,2.9
6037460502,43.8,0.00,13.01,2
6037460601,47,2.21,65.43,3.2
6037460700,42.6,0.56,32.9,6.3
6037460800,36,0.00,19.74,1.3
6037460900,78.1,2.82,43.98,21.2
6037461000,85.6,1.34,58.84,10.2
6037461100,60.8,2.03,56.48,10.4
6037461200,41.8,0.09,49.78,2.5
6037461300,28.6,0.00,54.04,11.4
6037461400,45,3.68,56.96,10.4
6037461501,71.5,4.12,58.6,11
6037461502,82.3,5.65,60.58,18.1
6037461600,84.2,2.34,54.28,14.1
6037461700,46.2,3.93,72.86,4.2
6037461901,85.2,12.53,54.83,30.6
6037461902,58.1,11.06,47.49,29
6037462001,91,17.59,32.48,18.1
6037462002,89.5,3.81,65.52,39.1
6037462100,77.1,6.77,43.19,7.4
6037462201,66.6,3.97,61.43,31.9
6037462202,60.4,2.70,47.61,15.7
6037462301,76.7,3.93,50.54,11.3
6037462302,68.4,6.68,55.62,18.3
6037462400,58.8,2.53,36.13,12.9
6037462500,60.8,2.01,35.12,2.8
6037462600,44.5,0.46,26.07,9
6037462700,70,3.09,57.27,17.9
6037462800,62.7,3.62,51.39,12.9
6037462900,68.2,2.66,49.65,5.7
6037463000,62,2.99,40.64,8.4
6037463103,73.7,3.63,50.99,6.5
6037463200,66.2,3.07,54.7,10
6037463300,57.6,2.25,46.88,6.6
6037463400,65.8,2.38,44.77,8.9
6037463500,55.1,2.90,47.26,10.9
6037463601,53.5,2.32,41.34,11.7
6037463602,62.2,4.63,40.04,17.7
6037463700,39.3,3.02,28.19,5.5
6037463800,49.2,0.35,36.9,2.5
6037463900,41.3,0.87,54.44,5
6037464000,48.7,4.45,25.03,4
6037464101,76.4,0.00,16.22,2.3
6037464102,77.7,10.31,18.61,9.4
6037464200,83.1,2.30,61.15,4.4
6037480002,84.5,0.00,31,9.7
6037480011,85.8,8.00,62.16,17.2
6037480012,84.5,4.24,48.59,9.8
6037480101,89.2,2.33,59.34,11.9
6037480102,80.3,1.26,29.4,8.7
6037480201,74.9,3.72,61.64,2.7
6037480202,77.5,1.89,41.53,5
6037480302,86.3,4.13,41.51,12.4
6037480303,93.6,1.66,39.89,7.1
6037480304,92.8,0.86,51.28,11
6037480400,83.9,0.00,62.6,12.4
6037480500,50.4,2.11,47.65,2.5
6037480601,65.4,3.39,39.04,7.3
6037480602,51.7,8.64,35.97,2
6037480702,75,4.02,48.09,3.1
6037480703,61.1,0.59,36.49,9
6037480704,73.3,2.16,38.41,8
6037480802,92.3,2.92,58.66,15.1
6037480803,83.8,0.00,58.25,11.6
6037480804,91,1.87,44.44,9
6037480901,94.5,3.26,50.36,19.8
6037480902,96.4,3.14,55.47,24.7
6037480903,91.6,2.57,44.99,14.9
6037481001,88.2,3.75,59.93,16
6037481002,86.7,1.46,51.88,11.4
6037481101,84.1,1.40,46.52,13.7
6037481102,86.9,3.60,50.13,11.5
6037481103,97.1,1.46,41.95,16.7
6037481201,93.4,2.09,58.71,17.5
6037481203,91.7,4.20,62.8,7.6
6037481300,96.8,0.92,56.58,6.4
6037481401,94.1,1.36,45.75,15.7
6037481403,94,0.00,42.25,18
6037481404,97.3,3.46,49.17,10.4
6037481500,96.2,1.77,63.54,12
6037481603,94,4.45,42.63,9.7
6037481604,96.7,4.56,51.77,8.1
6037481605,98,0.00,40.52,13.3
6037481606,97.4,3.83,54.95,15.9
6037481711,97.3,5.60,59.2,14.3
6037481712,98.5,5.27,66.37,22
6037481713,94.5,1.30,38.29,17.1
6037481714,98.2,4.82,59.16,32.4
6037481800,89,1.61,20,3.9
6037481901,90.7,2.65,50.43,6.5
6037481902,92,8.51,53.64,10.5
6037482001,92.3,0.00,23.39,4.1
6037482002,89.1,1.77,56.58,9.5
6037482101,96.4,2.66,52,12.4
6037482102,91.2,3.48,38.63,7.3
6037482201,96.5,1.58,47.11,19
6037482202,96.5,3.12,57.47,13.2
6037482301,95.9,2.17,55.11,14.5
6037482303,98.2,0.00,65.03,17.4
6037482304,94.9,10.12,46.35,20.6
6037482401,99.3,1.37,55.22,13
6037482403,99.8,0.00,67.64,22.8
6037482404,91.6,1.78,32.58,3.7
6037482502,96.5,0.92,50.11,21.7
6037482503,99.1,0.46,46.42,16.6
6037482521,91.5,0.89,41.09,7.5
6037482522,95.3,0.00,53.42,5.2
6037482600,89.8,0.36,68.29,4.8
6037482701,95.1,6.45,45.7,11.9
6037482702,96,1.43,44.44,7.7
6037482801,93,1.38,40.37,13
6037500100,62.9,1.51,100,1.9
6037500202,56.6,0.05,52.15,3.5
6037500203,58.4,0.00,56.2,2.6
6037500204,34.7,0.48,4.96,5.3
6037500300,77.9,0.71,54.07,4.2
6037500402,98,1.13,58.5,7.3
6037500403,97,1.59,45,21.1
6037500404,95.6,6.01,53.59,5.7
6037500500,97.1,2.78,42.86,10.3
6037500600,98.3,1.45,68.89,7.8
6037500700,98.3,3.46,41.28,12.2
6037500800,95.7,0.00,68.18,6.1
6037500900,94.5,1.54,73.22,18.8
6037501001,94.9,1.09,59.55,12.4
6037501002,90.5,0.00,84.93,3
6037501200,86.4,0.21,63.06,6.9
6037501301,77.4,0.00,45.66,3.8
6037501302,80.9,0.20,49.81,7.7
6037501400,89.3,2.19,56.46,9.1
6037501501,68.5,0.00,42.86,4
6037501503,84.8,0.70,50.61,16.9
6037501504,82.6,2.27,54.78,19.4
6037501600,66.8,1.13,55.69,11
6037501700,69.5,0.00,38.38,9.5
6037501802,76.4,1.04,58.09,9.3
6037501803,83.4,11.99,59.87,14.1
6037501804,90.3,0.78,58.9,16.3
6037501900,72.7,0.00,36.47,5.1
6037502003,91.9,11.34,70.57,18.6
6037502004,93.9,0.46,62.44,10.9
6037502005,81.7,1.63,59.71,5.6
6037502100,87,0.87,45.2,12.5
6037502200,90.3,4.54,42.36,6.5
6037502303,95.7,1.38,76.6,16.1
6037502401,94.5,6.92,58.57,6.8
6037502402,97.1,0.99,43.15,7.2
6037502500,97.2,3.45,39.7,11.9
6037502602,94.7,2.20,64.91,6.7
6037502603,90.5,0.00,71.83,6.5
6037502604,96.1,0.00,49.41,5.8
6037502700,93.5,1.73,31.89,7.9
6037502801,86.5,0.61,55.37,6.9
6037502901,89.4,0.67,37.5,6.9
6037503000,97.9,0.76,38.14,10.7
6037503103,91.5,1.34,43.9,9.8
6037503104,96,2.83,58.39,5.3
6037503105,91,1.72,34.67,2.6
6037503106,83.3,0.15,48.95,12.1
6037503201,85.6,2.50,83.18,11.7
6037503202,90.3,0.00,46.51,14.8
6037503301,80.2,0.48,28.57,4
6037503302,79.8,0.00,53.7,12.7
6037503401,71,1.01,60.4,3.4
6037503402,70.4,0.42,55.07,6.8
6037503501,84.6,0.23,46.96,2.4
6037503502,77.9,0.00,87.2,2.6
6037503601,75.9,1.05,61.66,5.9
6037503602,67.7,0.31,53.64,6.4
6037503701,65.8,0.00,59.83,3.7
6037503702,71.8,0.30,32.06,4.9
6037503704,84.1,1.34,61.85,5.3
6037503705,71.7,0.94,66.67,4.7
6037503801,74.7,2.79,56.73,12.5
6037503802,75.8,6.88,55.85,2.5
6037503901,72.7,0.00,43.37,3.2
6037503902,70.2,0.63,43.94,4.4
6037504001,62,1.09,55.96,10.2
6037504002,66.3,0.00,9.96,6.4
6037504101,88.7,0.00,64.74,10.1
6037504200,92.5,2.07,65.66,17.4
6037530005,91.7,0.00,30.97,2.1
6037530006,87.6,2.07,56.05,9.4
6037530007,90.6,1.03,73.79,8
6037530101,90,5.48,61.2,29.7
6037530102,86.2,0.68,58.49,11.6
6037530202,96.2,4.57,66.94,8.6
6037530203,92.8,3.37,78.02,24.8
6037530204,98.8,3.17,50.88,13.3
6037530301,99.4,10.84,51.9,12
6037530302,97.2,2.10,51.8,14.5
6037530400,100,5.75,44.91,30.3
6037530500,94.7,4.28,39.91,11.8
6037530603,88.7,7.00,42.39,13.3
6037530700,93.7,5.58,45.05,16.7
6037530801,94.4,4.07,40.43,14.4
6037530802,95.4,4.20,64.51,13.7
6037530901,98.4,2.05,49.63,17
6037530902,98.2,19.51,51.68,27.2
6037531000,98,9.18,35.58,7.7
6037531101,99.5,3.43,46.52,14.4
6037531102,99.7,8.59,50,24.3
6037531201,100,2.12,32.17,9.7
6037531202,99.8,15.10,51.52,22
6037531301,98.3,8.74,45.13,18.4
6037531302,98.9,7.24,58.77,24.2
6037531502,99.1,8.51,60.85,20.7
6037531503,97.2,1.29,33.69,13.3
6037531504,100,8.03,53.08,22.8
6037531602,99.1,15.84,45.04,19.6
6037531603,98.5,2.50,43.08,13.6
6037531604,100,4.22,57.52,25.2
6037531701,99.9,8.94,50.36,21.8
6037531702,97.8,6.81,53.7,9.7
6037531800,99.2,4.65,34.03,11.9
6037531901,98.8,8.86,56.48,11.5
6037531902,99.3,5.88,51.58,13.2
6037532001,95.4,6.82,53.48,10.4
6037532002,97.4,1.96,40.64,10.2
6037532101,98.8,3.40,68.81,14.9
6037532102,93.8,0.65,74.2,8.6
6037532200,97.5,5.15,50.17,16.7
6037532302,99,0.89,63.32,17
6037532303,98.8,6.75,50,12.7
6037532304,87.9,3.95,57.03,20.5
6037532500,98.1,3.03,68.82,17.9
6037532605,99.4,4.42,53.01,22.8
6037532606,97.4,7.48,52.88,18.8
6037532607,98.4,6.06,56.54,18.2
6037532700,99.9,16.27,48.19,20.4
6037532800,100,7.64,67.24,28.4
6037532900,97.4,10.23,67.66,34.9
6037533001,100,7.00,40.63,14.9
6037533002,99.8,1.96,70.23,22.9
6037533103,99.1,11.08,63.32,18.8
6037533104,96.4,7.69,55.35,21.1
6037533105,99.4,6.10,65.28,14.7
6037533108,99.2,17.03,55.77,18.5
6037533201,99.9,5.21,43.41,14.9
6037533204,99.7,5.11,46.82,13.4
6037533300,99.6,2.96,65.66,22.4
6037533401,99.5,4.74,43.54,16.7
6037533402,99.5,0.72,48.48,24.1
6037533403,98.6,7.14,56.71,8.5
6037533501,99.5,3.09,39.45,13.9
6037533504,99.2,6.52,63.6,19.2
6037533601,98.3,8.73,52.25,16
6037533602,96.5,0.00,61.76,17.3
6037533603,96.4,5.32,66.17,28.9
6037533701,99.1,10.56,46.64,10.2
6037533702,99.9,2.75,53.15,25.4
6037533703,100,1.93,65.32,18.4
6037533803,86.4,3.74,59.87,32
6037533804,98.1,4.03,60.8,15.2
6037533805,99.3,3.97,63.44,18.6
6037533806,90.3,4.01,64.08,16.4
6037533901,99.4,5.00,62.31,23.6
6037533902,97.4,3.37,62.3,14.2
6037534001,99.5,1.86,40.29,25.2
6037534002,94.2,1.05,58.16,13.4
6037534101,96.5,0.70,37.01,14.5
6037534102,99.4,3.66,61.08,29.6
6037534201,97.8,4.69,68.22,20
6037534202,97.4,0.00,61.93,29.3
6037534203,97.5,6.55,69.1,15.6
6037534301,99,9.03,67.43,36.1
6037534302,99.1,3.48,61.36,28.9
6037534403,96.6,4.77,63.96,34
6037534404,98.8,4.42,44.59,20.7
6037534405,97.6,9.90,72.35,25.8
6037534406,100,7.68,53.9,21.4
6037534501,98.8,3.38,56.31,15.3
6037534502,94.4,0.00,48.11,15.5
6037534700,98.9,1.96,52.63,8.8
6037534802,98.4,9.98,62.5,12.1
6037534803,98.4,4.59,63.72,10.9
6037534804,99.4,7.35,59.36,26.3
6037534900,99.8,4.89,40.99,11.1
6037535001,99.1,4.20,69.64,27.6
6037535002,99.2,7.06,53.72,28.5
6037535101,99.3,7.06,51.88,12.8
6037535102,99,6.71,71.77,18
6037535200,99.9,3.32,78.16,12.1
6037535300,99.3,5.29,76.36,27.1
6037535400,99.6,6.50,58.47,30.5
6037535501,98.6,0.00,63.62,20
6037535502,97.6,10.68,47.47,14.8
6037535503,98,5.92,41.58,8.6
6037535603,99.8,10.79,52.83,18.4
6037535604,99.3,2.39,48.16,10.9
6037535605,98.6,12.94,35.96,8.5
6037535606,99.3,3.68,61.19,7
6037535607,99.3,2.55,49.33,13.4
6037535701,95.2,4.15,49.69,13.6
6037535702,98.7,1.49,48.21,14.6
6037535802,98.6,4.16,40.99,4.9
6037535803,99.2,4.65,70.52,22.5
6037535804,99.5,4.95,55.91,17.9
6037535901,97.9,2.46,72.99,20.3
6037535902,97.5,0.16,40,4.5
6037536000,99,3.76,53.53,23.6
6037536102,84,3.08,89.8,12.5
6037536103,97.9,1.02,58.37,6.8
6037536104,96.6,4.35,48.85,10.7
6037536201,93.8,3.98,53.15,22.2
6037536202,95.9,0.58,43.16,7.4
6037540000,98.4,1.38,54.94,23.5
6037540101,97,8.55,57.11,18.3
6037540102,99.4,5.49,38.06,8.8
6037540201,98.9,12.82,59.51,24.1
6037540202,97.4,4.07,64.21,16.3
6037540203,98,6.88,66.59,22.1
6037540300,99.2,7.37,68.07,4.5
6037540400,98.3,3.69,63.59,21.1
6037540501,91.4,0.00,71.35,16.9
6037540502,99.3,2.53,61.81,21.3
6037540600,99.6,3.41,72.5,30.2
6037540700,98.9,1.88,55.86,9.1
6037540800,98.4,3.28,55.2,12.8
6037540901,96.9,3.92,65.62,10.7
6037540902,99,5.85,44.01,23
6037541003,92.9,3.85,45.59,10.1
6037541100,98.8,7.47,43.71,15.1
6037541200,96.8,7.88,44.87,6.9
6037541300,99.5,6.60,75,8.1
6037541401,97.5,7.04,72.65,14.8
6037541402,100,3.12,69.32,12.9
6037541500,99,1.14,50.66,10.7
6037541603,99.4,0.44,47.67,18.1
6037541604,99.8,4.64,68.95,21.8
6037541605,99.5,6.05,58.63,12.9
6037541606,100,0.72,45.91,39.1
6037541700,97.9,10.50,46.04,12.5
6037541801,99,1.77,55.27,29.2
6037541802,99.2,2.50,77.85,9.6
6037542000,99.6,6.27,44.32,11.4
6037542103,99.1,2.31,45.89,11.3
6037542104,99.7,3.58,52.53,11.5
6037542105,100,1.23,51.11,20.5
6037542106,99.4,4.46,46.83,28.1
6037542200,99.7,4.56,63.97,25.2
6037542401,97,3.90,74.65,14
6037542402,99.7,1.53,48.27,9.3
6037542501,100,2.06,48.52,19.9
6037542502,99,3.80,45.99,26.8
6037542601,98.9,3.82,55.48,23.9
6037542602,99,5.17,59.13,14.8
6037542700,99.6,0.41,51.76,14.9
6037542800,99.9,1.55,56.73,8.6
6037542900,100,2.78,55,9
6037543000,99.3,0.62,77.07,8.5
6037543100,99.9,1.69,43.45,19.6
6037543201,98.4,7.92,48.86,14.1
6037543203,99.5,2.07,53.78,33.3
6037543304,97.8,1.76,23.73,8.2
6037543305,89.2,0.00,56.8,13.5
6037543306,90.2,0.00,35.85,2.3
6037543321,93.7,2.26,54.27,13.2
6037543322,95.3,0.00,4.41,7.1
6037543400,95.7,1.33,71.43,10
6037543501,94.5,1.89,44.65,14.2
6037543502,91.2,1.51,54.24,7.6
6037543503,87.6,2.44,39.58,5.9
6037543601,94,2.35,39.39,9.4
6037543603,83.7,0.14,53.97,5.8
6037543605,81.2,3.08,50.96,6.2
6037543606,84.2,0.00,58.5,8.8
6037543607,93.3,0.49,79.31,10
6037543701,95.2,1.72,51.39,4.8
6037543703,91.2,4.94,44.59,5.3
6037543704,89.8,0.00,72.89,5.4
6037543705,96.2,0.00,52.3,7.8
6037543801,91.3,5.10,30.29,6.2
6037543803,90.8,2.07,75.12,13.9
6037543804,89.6,4.18,46.91,21.9
6037543903,94.3,0.00,36.36,7.1
6037543905,97.5,1.08,56.22,10.8
6037544001,90.7,2.81,60.62,8.5
6037544002,96.4,0.75,46.34,3.9
6037550101,93,1.20,44.44,12.7
6037550201,91.4,3.16,43.73,11.1
6037550202,91.4,1.16,38.94,5.4
6037550301,92.7,3.31,73.73,4.8
6037550501,93,3.41,64.85,11
6037550502,79.8,0.83,83.26,1.5
6037550601,91.3,2.90,35.46,10.6
6037550602,79.3,0.82,48.34,8.3
6037550700,86.4,2.00,27.32,8.7
6037550801,78.7,0.00,75.6,6.7
6037550802,91.4,3.47,48.43,9.9
6037550901,87.9,9.48,48.33,17.6
6037550902,91.4,1.14,52.7,6.7
6037551001,83.1,5.41,54.92,3.4
6037551002,79.1,4.56,38.27,5.6
6037551101,88.6,3.17,46.06,13.7
6037551102,92.5,6.32,62.97,16.1
6037551201,84.8,2.19,79.68,7
6037551203,91.9,3.98,56.2,13
6037551204,86.7,1.16,61.63,12.7
6037551300,91.6,5.48,57.72,14.2
6037551401,93.3,0.73,57.24,9.6
6037551402,85.4,1.73,60.31,9.6
6037551501,86.7,0.00,52.24,7.6
6037551502,90,0.09,57.99,3.3
