GEOID,Pct_NonWhite,Pct_PublicTrans,Pct_RentBurden,Pct_BelowPov
6037551700,93.1,4.64,54.33,11.2
6037551801,92.5,6.81,55.44,1.9
6037551802,85,0.00,76.79,9.2
6037551900,79.9,2.84,71.21,11.7
6037552001,90.2,1.27,54.58,4.8
6037552002,90.3,4.59,30.21,6.4
6037552100,91.1,0.00,54.1,8.1
6037552200,95.9,4.65,63.57,24.1
6037552301,95.8,0.20,51.2,7.4
6037552302,69,0.57,56.66,13.7
6037552400,91.9,0.70,80,7.1
6037552601,95,2.22,56.87,11.4
6037552602,92.8,2.28,40.9,9.2
6037552700,91.6,1.37,59.01,5.2
6037552800,93.1,4.12,56.81,4.5
6037552900,80.2,0.00,57.98,17.1
6037553000,83.6,0.00,18.85,7.2
6037553100,84.5,1.34,47.79,11
6037553201,87.9,2.38,40.73,8.1
6037553202,89.4,0.00,67.83,6.9
6037553300,87.9,1.96,19.35,5.8
6037553400,93.6,1.20,56.86,3.8
6037553502,87.6,6.74,40.64,5.2
6037553503,97.7,1.72,68.97,16.2
6037553504,92.1,4.98,61.57,9.5
6037553601,97.8,1.84,63.8,15.2
6037553602,97.5,4.24,65.8,4
6037553701,98.9,2.48,45.84,13.2
6037553702,99.6,0.92,56.82,13
6037553801,95.6,2.31,72.55,32.2
6037553802,92,4.99,52.56,14.3
6037553901,96.3,1.95,50.44,12.2
6037553902,96.3,1.85,55.71,13.5
6037554001,76.1,2.13,48.59,7.6
6037554002,92.5,1.27,59.59,18.6
6037554101,93,1.15,51.1,22.2
6037554105,93,0.62,67.79,29.9
6037554106,86.6,1.19,53.93,15.8
6037554201,87,0.00,60.09,6.3
6037554203,90.2,2.75,59.21,17.6
6037554204,88.9,1.62,55.56,16.8
6037554301,86.8,1.59,62.35,12.8
6037554302,96.1,3.47,53.2,6.6
6037554403,90.5,6.76,51.81,11.6
6037554404,93.1,0.75,58.69,16.9
6037554405,73.8,5.71,68.27,15.6
6037554406,74.4,1.99,53.57,5.3
6037554511,93.5,0.47,27.13,4.9
6037554512,89.1,0.00,26.41,5.6
6037554513,92.4,2.32,53.89,4.4
6037554514,87.5,0.82,22.52,5.6
6037554515,87.3,0.00,37.82,9.4
6037554516,83.1,3.03,42.79,3.7
6037554517,95.5,1.12,51.78,12.1
6037554518,90.5,0.00,51.67,5.3
6037554519,91.8,1.78,14.53,8.5
6037554521,79.1,1.16,57.69,3.2
6037554522,85.8,2.06,16.36,3.2
6037554600,86.3,0.93,59.06,10.4
6037554700,97.6,0.00,47.4,7
6037554801,87.1,0.00,35.55,9.3
6037554802,86.5,1.57,43.63,6.4
6037554900,85,2.69,59.96,10.6
6037555001,86,0.23,49.15,11.5
6037555002,79.5,0.00,53.16,6.8
6037555105,87.1,5.34,53.52,5
6037555106,92.3,0.00,63.76,3.9
6037555107,78.8,0.80,58.75,8.2
6037555202,50.3,0.00,64.58,4.6
6037555211,97.5,2.60,51.17,28.6
6037555212,88.2,1.26,47.68,14.2
6037555300,78.4,1.74,65.63,15.6
6037570001,68.5,1.20,57.8,8.4
6037570002,65.8,0.61,25.81,3.3
6037570003,56.9,0.00,69.35,3.8
6037570100,84.2,0.32,68.44,17.3
6037570202,96.2,2.80,63.74,20.2
6037570203,95.9,6.65,59.64,17.7
6037570204,87,0.96,50.12,7.2
6037570303,93.1,4.59,65.54,17.6
6037570304,90.5,6.03,50.96,21
6037570305,94.1,2.34,63.88,25.6
6037570306,92.5,0.42,45.32,18.6
6037570402,95.7,2.26,58.47,11.6
6037570403,97.1,7.03,44.38,23.4
6037570404,96.4,1.93,66.02,21.3
6037570502,94.4,11.08,50.55,13.9
6037570503,90.5,4.32,29.69,11.3
6037570504,90.5,6.16,51.46,16.9
6037570601,90.2,5.06,50.58,13.3
6037570602,94,2.96,60.77,16.5
6037570603,90.4,7.94,61.57,31.3
6037570701,75.7,1.49,52.5,5.1
6037570703,77.6,0.48,67.74,6.7
6037570800,61.2,0.55,54.84,4.3
6037570901,62.9,0.88,58.52,5.9
6037570902,46.6,0.00,45.22,3.6
6037571000,48.5,1.87,52.7,4.4
6037571101,50.9,0.50,61.01,5.4
6037571102,61.3,0.30,57.48,6.1
6037571201,48.4,1.15,40.22,4.6
6037571202,64.5,1.14,57.16,4.1
6037571300,64.5,0.00,68.57,4.9
6037571400,72.1,1.17,48.58,5.1
6037571502,79.8,0.00,56.6,5.3
6037571504,65.6,3.01,50.72,12
6037571505,82,0.00,48.7,10
6037571600,96.3,6.38,48.84,34.5
6037571701,86.6,3.43,56.64,29.1
6037571703,90.9,1.92,64.33,24.4
6037571704,94.6,2.25,65.27,19.5
6037571800,57.1,2.23,54.62,6
6037571900,54.9,1.07,33.85,6.1
6037572001,54,0.00,64.96,4.5
6037572201,78.4,2.56,64.6,14.7
6037572202,79,10.78,48.53,15.1
6037572301,92.5,7.55,51.02,19.6
6037572500,83.7,2.57,44.85,20.8
6037572600,97.5,2.52,14.08,6
6037572700,97.6,8.87,38.4,14.8
6037573002,95,9.75,61.85,5.6
6037573003,81.9,2.56,46.06,19
6037573004,91.5,11.11,63.56,20.6
6037573101,90.9,3.48,60.99,8.8
6037573102,83.8,2.04,49.78,18.4
6037573201,93.7,8.93,66.93,22.3
6037573202,94.3,5.98,48.08,12
6037573300,97.1,0.00,53,31.3
6037573401,73.2,0.00,57.97,23.4
6037573402,77.4,3.10,35.89,7.2
6037573403,69.2,0.53,17.32,6.4
6037573601,40,0.70,3.46,7.6
6037573700,56.7,0.29,42.49,3.7
6037573800,46.1,1.29,50.32,5.1
6037573902,39.8,0.00,32.69,8.3
6037574000,40.9,0.00,19.35,5.4
6037574100,53.4,0.00,47.29,1.6
6037574201,54.6,0.00,58.11,2.5
6037574202,58.7,1.11,35.88,5.7
6037574300,45.4,0.00,34.47,3.6
6037574400,35.5,0.00,50.21,3.8
6037574500,40.3,1.73,20.55,1.9
6037574602,48.9,0.68,54.17,0.3
6037574800,37.2,0.79,40.18,11.6
6037574901,42.4,0.82,21.03,10.3
6037574902,68.1,4.18,54.15,26.4
6037575001,74.5,4.95,56.58,13.2
6037575002,59,0.93,46.61,14.1
6037575101,88.7,14.44,73.05,23
6037575102,93.2,13.41,72.21,24.6
6037575103,82.7,10.97,59.58,13.3
6037575201,95.7,6.25,67.07,25.3
6037575202,96.7,5.27,55.87,20.4
6037575300,94.7,11.74,65.42,28.1
6037575401,94,11.30,54.39,24.2
6037575402,94.4,4.87,51.14,18.1
6037575801,93.6,0.41,66.71,24.5
6037575802,92.2,5.60,68.97,18.2
6037575803,64.9,14.74,73.39,44.4
6037575901,82.2,6.79,60.29,34.8
6037575902,69.6,7.14,55.97,15
6037576001,54.8,2.54,44.04,6.8
6037576200,71.8,1.76,64.92,18.4
6037576301,85.3,9.10,61.77,32.6
6037576302,80.2,9.12,53.67,23.5
6037576401,91.7,9.40,53.63,27.9
6037576402,93.5,5.91,64.34,21
6037576403,90,8.05,54.28,19.2
6037576501,75.4,6.51,58.2,23.1
6037576502,75.8,2.28,54.39,16
6037576503,69.5,2.64,61.38,15.6
6037576601,67.4,1.68,62.86,16.8
6037576602,50.6,2.52,56.43,11.4
6037576700,49.5,1.84,45.41,8.9
6037576801,61.8,6.65,48.11,20.8
6037576802,56.2,0.87,41.45,8.6
6037576901,88.7,7.22,53.92,23.1
6037576903,81.7,14.08,53.69,17.2
6037576904,66.8,1.20,61.28,23.9
6037577000,63.3,2.27,48.36,17.4
6037577100,43.4,2.27,45.68,12.1
6037577200,40.6,0.46,34.42,7.6
6037577300,41.3,1.86,38.23,3.6
6037577400,26.7,1.46,35.13,6.2
6037577501,24.8,1.73,47.45,8.9
6037577504,22.7,0.00,65.5,7.6
6037577602,32,3.57,51.87,6.3
6037577604,26,2.83,50.86,3.6
6037577605,28.3,0.52,39.61,4
6037577606,41.2,0.00,41.98,8.7
6037577700,98.4,7.07,29.17,7
6037577800,86.5,1.24,46.51,3.3
6037577900,65.8,3.62,66.74,10.8
6037578000,92.5,5.29,55.12,35
6037578100,47.8,0.00,-1,66.7
6037599000,64.5,0.76,51.95,8.3
6037599100,53.8,6.83,50.94,19.7
6037600100,99.9,6.21,62.5,18.5
6037600201,99.7,3.62,53.81,26.7
6037600202,97.2,15.20,72.24,27.9
6037600302,98.4,3.21,44.5,8.5
6037600303,99.9,4.48,66.22,31.4
6037600304,98.8,8.63,68.49,20.6
6037600400,97.9,15.71,64.66,32.6
6037600501,97.3,6.96,76.05,10.4
6037600601,98.6,2.02,56.02,14
6037600602,99.8,12.60,64.26,14.6
6037600702,97.8,4.92,59.18,10.1
6037600703,96.8,4.32,64.89,9.6
6037600704,89.2,4.85,68.18,6.1
6037600801,98.1,12.64,54.22,8
6037600802,96.1,3.83,70.43,8.9
6037600902,92.5,3.22,62.6,7.4
6037600911,92,6.48,51.92,12.6
6037600912,91.6,4.32,52.1,12.1
6037601001,94.4,7.02,45.41,18
6037601002,96.7,5.81,47.52,19.6
6037601100,97.5,7.76,64.14,22.3
6037601202,94.8,1.21,53.14,7.7
6037601211,94.8,8.88,64.42,10.8
6037601212,96,4.41,49.39,5.8
6037601301,82.2,1.66,50.51,4.1
6037601302,87.1,4.07,53.38,16.7
6037601303,96.5,11.08,66.22,20.4
6037601401,88.9,7.46,56.55,25.6
6037601402,93.3,3.05,47.29,22.6
6037601501,99.5,2.42,50.55,23.6
6037601502,97,5.20,45.96,16.1
6037601600,99,2.23,59.2,6.8
6037601700,98.7,8.31,61.26,22.2
6037601801,99.9,6.43,51.48,18.8
6037601802,95.3,8.83,37.95,8.2
6037601900,99,15.12,57.89,22.2
6037602002,94.6,4.39,56,13
6037602003,98.3,2.40,57.75,15.7
6037602103,95.7,3.12,74.17,35.7
6037602104,96,2.46,61.66,12.9
6037602105,89.4,6.91,59.07,24.1
6037602106,91.3,3.62,49.61,13.2
6037602201,76.7,0.99,49.25,7.8
6037602202,86.4,0.00,48.75,5
6037602301,73,2.83,61.92,8.9
6037602302,47,0.40,32.39,6.4
6037602402,86.4,3.38,39.77,4.1
6037602403,88.8,6.54,57.72,14.7
6037602404,94.1,2.96,56.11,24.3
6037602504,95.9,2.27,57.71,24.9
6037602505,95.7,0.95,51.83,24.2
6037602506,96.5,7.18,47.5,27.4
6037602507,96.6,5.69,59.99,9.1
6037602510,94.9,13.24,61.69,17.6
6037602511,99.8,10.20,74.07,19.6
6037602512,94.3,0.13,48.64,18.5
6037602513,97.2,0.00,60.13,29
6037602601,96.8,2.19,72.28,6.7
6037602602,94.6,1.54,67.64,11.3
6037602700,93.8,4.75,33.9,7.6
6037602801,98.2,1.77,66.73,19
6037602802,98.7,5.39,54,4.1
6037602900,97.8,6.63,17.56,13
6037603004,92.7,1.28,59.01,4.9
6037603005,96.6,0.50,62.8,11.1
6037603006,95.8,4.45,35.31,7.9
6037603007,92.3,1.76,71.21,15.6
6037603008,95.9,3.78,28.27,10.7
6037603101,86.6,2.48,58.17,18.3
6037603102,91.4,1.60,65.24,8.2
6037603200,90.3,2.62,47.46,6.6
6037603301,93.1,1.69,46.98,13.7
6037603302,96,2.18,39.97,8
6037603400,88.9,2.41,44.33,10.2
6037603500,94,9.85,51.88,11.1
6037603600,77.5,0.43,59.79,13.4
6037603702,62.4,2.34,33.17,6.9
6037603703,80.7,0.00,11.11,2.8
6037603705,93.6,2.13,67,7.4
6037603706,96.6,9.51,62.3,14.2
6037603801,88.3,2.01,67.68,18.6
6037603802,89.5,0.00,48.26,11
6037603901,81.7,0.68,32.23,4.9
6037603902,88,5.20,59.2,7.3
6037604001,84.2,1.27,45.85,9.8
6037604002,77.6,1.48,66.2,16.6
6037604101,89.9,0.53,65.1,10.7
6037604102,88.1,1.98,34.91,20.2
6037604200,92.1,2.79,59.43,12.6
6037609900,74.6,1.96,49.16,19.5
6037620001,49.1,1.05,43.1,1.6
6037620002,43.9,0.84,49.36,8.6
6037620101,47.8,0.41,34.33,3.1
6037620102,35.3,0.00,22.36,5.4
6037620201,20.8,0.00,29.64,6.8
6037620301,27,0.00,63.82,2.8
6037620303,26.2,0.00,41.11,5.6
6037620305,17.6,2.61,35.33,2
6037620400,43.1,0.27,38.88,1.8
6037620501,55.2,0.00,51.94,5.5
6037620521,48,0.43,45.34,4.4
6037620522,47.6,0.66,40.82,4.3
6037620601,57.5,0.73,45.44,8.1
6037620602,40.6,0.00,39.69,5.6
6037620701,45.9,1.09,40.39,3
6037620703,36.2,1.00,9.06,1.4
6037620704,41.5,1.00,37.39,2.6
6037620801,37.4,0.66,13.61,3.3
6037620802,28.7,0.64,26.12,3.4
6037620901,35.2,0.00,40.82,3.9
6037620904,9.2,0.00,21.9,7.5
6037621001,28.4,0.00,58.77,8.1
6037621005,15.1,3.72,38.83,3.6
6037621102,32.9,0.00,20.91,5.5
6037621104,32,0.00,37.36,4.6
6037621201,40.3,0.32,45.23,5.8
6037621204,37,0.61,58.76,4.5
6037621301,44,0.24,54.1,5.6
6037621324,26.5,1.67,49.04,8.8
6037621326,33.9,2.57,50.84,5
6037621400,40.4,0.57,37.04,3.8
6037650001,78.5,0.00,64.02,13.1
6037650003,68.5,4.94,61.16,10.3
6037650004,86.2,2.01,51.37,12.6
6037650101,84,0.00,78.78,6.8
6037650102,69,1.57,48.67,3.6
6037650200,64.8,1.70,59.7,3.7
6037650300,77.5,4.10,49.4,8.5
6037650401,61.3,0.83,19.56,6.4
6037650501,56.4,0.00,43.44,1.9
6037650502,55.1,0.48,25.44,2
6037650603,55.5,0.00,49.79,9
6037650604,75.1,2.17,45.03,15
6037650605,75.8,2.55,38.71,3.4
6037650606,74,0.74,43.57,9.1
6037650607,81.4,0.00,51.14,2.5
6037650701,55.2,2.04,46.54,3.3
6037650702,53.5,1.97,60.18,1.9
6037650801,85.5,0.00,48.8,5.6
6037650802,81.3,0.00,67.12,10.1
6037650901,71.9,1.08,55.09,7.9
6037650903,74.6,1.13,57.9,9.5
6037650904,79.3,0.00,33.12,5.7
6037651001,64.7,0.00,70.51,4.1
6037651002,72,0.46,35.73,5.2
6037651101,65.7,0.00,35.04,4.4
6037651102,60.6,0.46,45.11,9.6
6037651201,61.3,0.00,9.4,12.4
6037651221,73,0.40,48,7
6037651222,64.8,3.64,46.49,2.2
6037651302,39.8,0.00,50.97,3.7
6037651304,41.7,0.00,31.65,5.8
6037651401,58.9,0.00,33.15,13.5
6037651402,71.7,1.32,53.81,4.5
6037670001,63.8,0.00,56.63,3.3
6037670002,65.9,6.43,39.68,12.1
6037670003,44.1,1.71,57.82,6.2
6037670101,68.8,0.38,30.38,31.1
6037670102,78.6,0.05,51.46,11.9
6037670201,38.6,0.00,53.15,2
6037670202,44,0.00,50,1.4
6037670324,29,0.00,60.38,3
6037670326,42.3,0.00,27.4,1.3
6037670328,46.4,0.00,58.86,3
6037670405,51,0.00,50.19,6.4
6037670406,66.5,0.79,63.83,7.2
6037670407,67.1,0.00,30.2,5.2
6037670413,56.7,0.70,59.13,2.9
6037670416,54.4,0.00,59.3,4.9
6037670417,57.5,4.58,56.95,2.6
6037670418,51.7,0.83,33.33,3.5
6037670500,36.7,0.00,11.11,7.2
6037670603,61.8,2.83,46,2.2
6037670604,38.5,6.67,58.01,5.5
6037670701,53.7,0.00,45.61,3.9
6037670702,38.4,0.00,59.44,2.8
6037700101,31.2,2.26,39.7,12.9
6037700102,33.5,4.91,45.49,16.6
6037700200,42,5.84,45.87,11.1
6037700300,26.3,5.65,41.62,9.3
6037700400,20.2,1.92,47.01,11.3
6037700501,21.4,2.99,38.77,14
6037700502,33.8,0.00,56.72,19.2
6037700600,16.7,1.20,47.24,5.1
6037700700,8.9,0.46,23.53,4.5
6037700801,25.1,0.00,46.03,18.1
6037700802,30.9,0.71,52.07,14.6
6037700901,32.1,2.27,59.82,8.9
6037700902,35.5,1.51,59.3,6.3
6037701000,27.6,6.12,42.78,7.9
6037701201,26.2,2.44,39.04,7.1
6037701202,18.4,3.20,49.9,10.2
6037701302,26.4,4.21,54.88,10.3
6037701304,32.9,0.57,32.64,6.1
6037701402,41.9,3.47,40.71,19.9
6037701501,36.6,0.65,30.42,10.3
6037701502,39.9,4.28,36.45,5.6
6037701601,32.1,1.38,33.38,3.9
6037701602,49.6,0.86,48.12,14.2
6037701701,45,1.58,48.38,7.2
6037701702,36.6,3.08,52.99,18.9
6037701801,69.8,4.38,46.41,11.8
6037701802,58.3,6.74,50.69,20.9
6037701902,29.8,3.86,43.84,23.4
6037702002,38.7,1.53,47.66,10.6
6037702102,28.8,2.92,39.7,11
6037702201,34.4,1.15,52.43,10.3
6037702202,28.2,1.17,50.55,5.1
6037702300,35.7,3.75,38.57,6.5
6037702400,49.5,3.44,41.03,9.2
6037702501,36.6,0.91,30.75,5.4
6037702502,59,0.00,48.79,8.3
6037702600,46.8,2.58,52.32,3.5
6037702700,46.6,1.16,55.81,1.9
6037702801,60,3.45,60.69,8.6
6037702802,59,3.45,47.99,5.6
6037702803,67.3,7.54,50.49,6.3
6037702900,36,1.39,46.01,0.8
6037703002,86,0.57,51.05,9.3
6037703003,65.6,1.04,63.78,7.7
6037703100,90.7,0.00,18.88,13.3
6037703200,86.7,0.00,64.59,4.8
6037800101,20.9,0.54,43.97,2
6037800103,36.6,0.00,73.15,8.3
6037800104,30.3,0.00,48.98,4.6
6037800202,13.9,0.22,68.18,6.6
6037800204,24.1,1.99,90.14,5.2
6037800205,46.4,0.00,53.82,18.5
6037800206,15.1,0.00,0,7.2
6037800324,31.4,0.50,52.13,3.8
6037800325,16,0.00,53.42,7.3
6037800328,31.5,0.00,47.3,5
6037800333,30.5,0.00,40.19,9.6
6037800334,33.5,0.00,71.34,10.8
6037800335,26.5,0.00,31.13,7.2
6037800336,31.7,0.00,13.19,2.9
6037800337,48,0.00,72.55,21.4
6037800338,25.6,0.00,32.95,4.2
6037800406,24.8,0.00,27.68,7.8
6037800410,40.1,0.28,40.37,8.9
6037800411,22.7,0.98,56.98,6
6037800412,20.6,0.00,38,16.1
6037800504,22.5,1.45,38.07,19.1
6037800506,24.3,0.07,55.76,4.9
6037900102,56.4,0.00,39.45,10.1
6037900103,71.3,1.35,45.32,15.2
6037900104,81.6,0.00,58.99,12.2
6037900301,75.2,0.00,49.05,15.9
6037900501,81.8,0.30,65.15,9.2
6037900504,86.5,2.65,67.67,16
6037900505,88.6,2.82,68.81,24.7
6037900506,83.8,0.77,65.14,14
6037900508,78.6,2.58,72.04,21
6037900509,76.1,0.73,30.9,19.4
6037900510,92.6,7.09,63.95,18.2
6037900602,81.5,4.09,58.12,9.7
6037900606,83.8,0.51,48.23,12.9
6037900607,82,5.54,52.2,13.9
6037900608,89.9,0.00,69.82,14.7
6037900609,88.7,0.17,48.35,25
6037900610,82.3,2.46,37.18,7.6
6037900611,96.7,0.94,25.51,11.8
6037900701,84.4,3.06,56.16,22.1
6037900703,76.3,0.95,54.77,18.2
6037900704,81.6,0.87,54.3,12.5
6037900705,57.7,0.00,56.02,22.4
6037900804,87.6,0.68,59.52,28
6037900805,64,2.42,54.52,9.1
6037900806,79.4,0.71,59.24,34.7
6037900807,81.4,1.54,41.77,6.5
6037900808,79.5,0.29,72.08,27.8
6037900901,67.2,0.00,76.16,20.4
6037900902,39.6,0.00,16.95,4.4
6037901003,83.9,-1.00,-1,-1
6037901007,52,0.00,38.46,6.6
6037901008,79.8,1.52,40.94,6.3
6037901009,60.7,1.95,62.71,18.6
6037901010,64,1.85,50.15,29.2
6037901011,66.3,0.31,50.88,13
6037901012,74.3,0.64,48.62,6
6037901013,63.9,0.00,55.37,6.2
6037901014,65.5,1.09,50.93,9.9
6037901101,54.5,0.00,25.38,9.1
6037901102,57.6,2.44,38.79,10.3
6037901209,56.3,2.37,29.71,19.6
6037901210,25.6,5.29,68.54,5
6037901214,48.3,0.47,71.02,10.5
6037901215,53.1,0.99,83.26,19.8
6037901216,40.4,0.00,0,6.8
6037901217,34.2,0.00,0,4.5
6037901218,61.5,0.00,-1,0.4
6037901300,70.9,0.00,57.67,29.2
6037910002,76.4,0.00,68.8,16.5
6037910210,59.9,0.61,17.98,1.9
6037910211,36.4,1.16,31.58,4.2
6037910212,48.1,0.00,22.22,12.6
6037910213,61,1.33,6.02,4
6037910214,78.1,0.93,50.32,4.7
6037910215,82.6,1.66,55.51,3.1
6037910216,56.3,0.29,43.01,10.6
6037910217,87.1,0.00,79.66,11.9
6037910218,56.1,2.47,75.35,13.3
6037910301,44.3,0.00,19.52,10.4
6037910302,58.5,2.17,43.6,5.9
6037910401,78.3,1.45,67.12,7.7
6037910404,84.2,2.24,54.74,12.8
6037910405,92.7,3.32,57.67,31.2
6037910501,91.6,4.65,60.75,34.5
6037910502,95,0.00,57.23,26.9
6037910504,89.6,0.19,63.2,8.9
6037910505,88.8,2.88,75.73,6
6037910601,90.2,0.81,41.05,13.7
6037910602,87.5,1.93,80.62,25.7
6037910605,83.3,3.13,43.03,23.4
6037910606,89.2,1.21,33.99,18.3
6037910607,83.4,0.72,44.87,26
6037910608,89.7,0.79,67.88,14.6
6037910706,93.2,0.00,76.16,8.9
6037910707,85.7,3.47,61.21,18.3
6037910709,58.4,1.52,30.14,5.9
6037910712,86.5,0.00,32.76,12.7
6037910713,94.1,0.84,41.1,24.2
6037910714,94.7,3.65,59.26,9.2
6037910715,92.7,2.71,87.01,14.5
6037910716,89.8,1.02,68.75,13.2
6037910717,90.2,0.98,86.96,4.4
6037910718,96.6,0.49,16.19,5.7
6037910719,95.1,0.00,46.82,13.9
6037910720,87.7,0.00,60.79,22.1
6037910721,64.4,0.07,77.36,16.3
6037910804,42.1,4.89,73.97,5.7
6037910807,47.6,1.77,40.07,12.6
6037910808,56.2,0.62,52.63,2
6037910809,37.9,0.00,58.62,6.4
6037910810,40.3,1.48,84.13,3.8
6037910814,37.8,0.00,38.27,9.4
6037910815,41.4,0.00,11.25,11.6
6037911001,40.8,0.43,34.67,13.5
6037911100,91.4,0.00,58.45,21
6037920013,61.5,0.94,50,14.4
6037920015,37.2,0.00,91.3,1.3
6037920016,45.1,0.27,64.11,2.2
6037920017,46.3,3.41,38.58,2
6037920018,34.5,3.76,62.75,6.9
6037920020,45.7,0.00,64.78,2.9
6037920028,70,1.41,65.03,0.2
6037920029,54,1.49,48.45,4.8
6037920030,69.5,0.83,49.67,7.4
6037920031,47.2,0.00,60.06,13.1
6037920034,66.5,1.29,51.87,7.8
6037920035,76.2,4.27,54.91,13.7
6037920038,91.7,1.41,55.88,14.1
6037920039,61.7,0.61,32.43,7.2
6037920040,61.9,1.40,67.06,2.7
6037920041,72.9,0.53,57.91,7.1
6037920042,66.1,9.16,39.37,6.2
6037920043,59.5,0.80,44.18,7.2
6037920044,58.3,2.68,53.98,8.1
6037920045,39.1,3.90,29.89,3.2
6037920046,75.1,0.97,56.5,4.4
6037920047,85.8,1.41,60.33,26.1
6037920048,68.3,3.32,67.4,10.6
6037920049,42.6,1.93,50,7.7
6037920050,24,1.71,62.24,21.4
6037920102,53.8,0.46,76.49,7.4
6037920104,48.4,0.00,32.2,5.3
6037920106,69.9,1.24,53.61,5.5
6037920109,44.8,0.35,50.52,6.9
6037920110,51.5,0.00,62.82,6.7
6037920111,32.3,0.00,57.14,4.1
6037920112,44,0.94,68.71,8.4
6037920114,51.8,0.00,54.56,6.9
6037920115,51.3,3.55,67.75,3
6037920116,42.5,1.08,65.79,5.6
6037920118,65.8,0.00,38.51,1.7
6037920119,60.9,0.00,36.36,5.2
6037920120,58.3,1.42,31.52,4.7
6037920121,64.4,1.65,59.72,3.8
6037920200,88.4,-1.00,-1,-1
6037920303,47.8,2.54,54.49,6.5
6037920312,60.9,1.88,76.19,8.9
6037920313,57.4,1.10,18.55,2.8
6037920314,47.8,2.52,46.88,10.6
6037920322,38.4,4.00,63.21,10.2
6037920326,55.5,1.17,61.86,2.8
6037920328,32.4,0.31,46.79,15.9
6037920329,33.7,1.73,56.58,8.2
6037920330,27.1,1.57,59.34,8.6
6037920331,34.2,1.56,49.31,8.9
6037920332,41.5,0.00,54.13,7.8
6037920334,36.4,2.67,74.47,9.3
6037920338,55.1,1.20,89.81,6.1
6037920339,66.2,0.00,49.76,5.3
6037920340,72.1,1.64,62.67,16.1
6037920341,91.2,4.58,55.69,16.5
6037920342,97.7,3.15,67.78,9.1
6037920343,81.2,4.15,75.63,11.5
6037930400,58.7,0.00,20.62,14.2
6037980001,-1,-1.00,-1,-1
6037980002,-1,-1.00,-1,-1
6037980003,-1,-1.00,-1,-1
6037980004,-1,-1.00,-1,-1
6037980005,-1,-1.00,-1,-1
6037980006,-1,-1.00,-1,-1
6037980007,-1,-1.00,-1,-1
6037980008,100,0.00,72.22,87.7
6037980009,80,-1.00,-1,-1
6037980010,91.6,1.59,87.5,42.7
6037980011,79.2,0.00,-1,3
6037980012,100,-1.00,-1,-1
6037980013,-1,-1.00,-1,-1
6037980014,90,0.00,100,100
6037980015,86.6,0.64,58.42,23.1
6037980016,94.3,0.00,29.03,2.2
6037980017,48.7,15.15,0,62.9
6037980018,-1,-1.00,-1,-1
6037980019,13.3,0.00,100,18.7
6037980020,-1,-1.00,-1,-1
6037980021,93.7,0.00,-1,6.3
6037980022,-1,-1.00,-1,-1
6037980023,100,0.00,-1,0
6037980024,54.1,0.00,35.48,13.2
6037980025,98.9,0.00,75.91,1.4
6037980026,100,-1.00,-1,-1
6037980028,-1,-1.00,-1,-1
6037980030,-1,-1.00,-1,-1
6037980031,58,0.00,0,0
6037980033,78.6,-1.00,-1,54.5
6037980034,-1,-1.00,-1,-1
6037980035,92.2,6.33,65.93,3
6037980036,100,0.00,17.86,6.4
6037980037,-1,-1.00,-1,-1
6037980038,-1,-1.00,-1,-1
6037980039,-1,-1.00,-1,-1
6037990100,-1,-1.00,-1,-1
6037990200,-1,-1.00,-1,-1
6037990300,-1,-1.00,-1,-1
